"code NSF";"code scolarité";"sigle type formation";"libellé type formation";"libellé formation principal";"sigle formation";durée;"niveau de sortie indicatif";"code RNCP";"niveau de certification";"libellé niveau de certification";tutelle;"URL et ID Onisep";domaine/sous-domaine
200;17022703;;"diplôme d'ingénieur";"diplôme d'ingénieur du CNAM spécialité spécialité génie nucléaire en convention avec le CESI en partenariat avec ITII Ile de France";EICnam;"3 ans";"Bac + 5";37542;1;"niveau 7 (bac + 5)";"Ministère chargé de l'Éducation nationale et de la Jeunesse";https://www.onisep.fr/http/redirection/formation/slug/FOR.8997;"environnement, énergies, propreté/énergies | matières premières, fabrication, industries/génie industriel | armée, sécurité/sécurité, prévention"
200;13520019;;master;"master mention ingénierie nucléaire";;"2 ans";"Bac + 5";34119;1;"niveau 7 (bac + 5)";"Ministère de l'Enseignement supérieur, de la Recherche et de l'Innovation";https://www.onisep.fr/http/redirection/formation/slug/FOR.5117;"environnement, énergies, propreté/énergies | matières premières, fabrication, industries/génie industriel | sciences/physique"
200;26C20001;;"formation d'école spécialisée";"responsable management durable qualité sécurité environnement";;"1 an";"Bac + 3";36916;2;"niveau 6 (bac + 3)";"non renseigné";https://www.onisep.fr/http/redirection/formation/slug/FOR.8503;"environnement, énergies, propreté/déchets, pollutions et risques | environnement, énergies, propreté/environnement (généralités) | matières premières, fabrication, industries/fonction production (généralités) | matières premières, fabrication, industries/maintenance, qualité | armée, sécurité/sécurité, prévention"
200;43020006;;"baccalauréat technologique";"bac techno STI2D sciences et technologies de l'industrie et du développement durable enseignement spécifique systèmes d'information et numérique";;"1 an";"Bac ou équivalent";;4;"niveau 4 (bac ou équivalent)";"Ministère chargé de l'Éducation nationale et de la Jeunesse";https://www.onisep.fr/http/redirection/formation/slug/FOR.3317;"informatique, Internet/informatique (généralités) | informatique, Internet/systèmes et réseaux"
200;43020004;;"baccalauréat technologique";"bac techno STI2D sciences et technologies de l'industrie et du développement durable enseignement spécifique énergie et environnement";;"1 an";"Bac ou équivalent";;4;"niveau 4 (bac ou équivalent)";"Ministère chargé de l'Éducation nationale et de la Jeunesse";https://www.onisep.fr/http/redirection/formation/slug/FOR.3139;"environnement, énergies, propreté/énergies | environnement, énergies, propreté/environnement (généralités) | matières premières, fabrication, industries/fonction production (généralités)"
200;;DU;"diplôme d'université";"DU Études technologiques internationales";DUETI;"1 an";"Bac + 3";;0;"non inscrit au RNCP";"non renseigné";https://www.onisep.fr/http/redirection/formation/slug/FOR.2252;"lettres, langues, enseignement/langues"
200;;;"diplôme d'ingénieur";"Ingénieur diplômé de l'École polytechnique (Institut polytechnique de Paris)";EPX;"4 ans";"Bac + 5";37189;1;"niveau 7 (bac + 5)";"Ministère de l'Enseignement supérieur, de la Recherche et de l'Innovation";https://www.onisep.fr/http/redirection/formation/slug/FOR.965;"gestion des entreprises, comptabilité/administration de l'entreprise | mécanique/aéronautique | informatique, Internet/bases de données | sciences/biologie | sciences/chimie | armée, sécurité/défense publique | environnement, énergies, propreté/énergies | environnement, énergies, propreté/environnement (généralités) | matières premières, fabrication, industries/fonction production (généralités) | matières premières, fabrication, industries/génie industriel | informatique, Internet/informatique (généralités) | matières premières, fabrication, industries/matériaux | sciences/mathématiques | mécanique/mécanique (généralités) | sciences/physique | économie, droit, politique/sciences économiques | informatique, Internet/systèmes et réseaux | logistique, transport/transport"
200;43020009;;"baccalauréat technologique";"bac techno STL sciences et technologies de laboratoire enseignement spécifique biochimie, biologie, biotechnologie";;"1 an";"Bac ou équivalent";;4;"niveau 4 (bac ou équivalent)";"Ministère chargé de l'Éducation nationale et de la Jeunesse";https://www.onisep.fr/http/redirection/formation/slug/FOR.3318;sciences/biologie
200;13520025;;master;"master mention génie industriel";;"2 ans";"Bac + 5";34113;1;"niveau 7 (bac + 5)";"Ministère de l'Enseignement supérieur, de la Recherche et de l'Innovation";https://www.onisep.fr/http/redirection/formation/slug/FOR.5097;"matières premières, fabrication, industries/génie industriel"
200;16X20003;"mastère spé.";"mastère spécialisé";"mastère spé. Management de la qualité, de la sécurité et de l'environnement (CESI Ecole d'ingénieurs)";;"1 an";"Bac + 6";37084;1;"niveau 7 (bac + 5)";"non renseigné";https://www.onisep.fr/http/redirection/formation/slug/FOR.1000;"gestion des entreprises, comptabilité/administration de l'entreprise | environnement, énergies, propreté/environnement (généralités) | matières premières, fabrication, industries/maintenance, qualité | armée, sécurité/sécurité, prévention"
200;;;"diplôme d'ingénieur";"diplôme d'ingénieur de l'Institut catholique d'arts et métiers";Icam;"3 ans";"Bac + 5";13824;1;"niveau 7 (bac + 5)";"Ministère de l'Enseignement supérieur, de la Recherche et de l'Innovation";https://www.onisep.fr/http/redirection/formation/slug/FOR.5272;"gestion des entreprises, comptabilité/administration de l'entreprise | mécanique/aéronautique | mécanique/automatismes | électricité, électronique, robotique/électrotechnique | environnement, énergies, propreté/énergies | matières premières, fabrication, industries/génie industriel | informatique, Internet/informatique (généralités) | informatique, Internet/informatique industrielle et technologique | matières premières, fabrication, industries/matériaux | mécanique/mécanique (généralités)"
200;17020040;;"diplôme d'ingénieur";"diplôme d'ingénieur de l'École nationale supérieure de techniques avancées";ENSTA;"3 ans";"Bac + 5";12231;1;"niveau 7 (bac + 5)";"Ministère des Armées";https://www.onisep.fr/http/redirection/formation/slug/FOR.1579;"gestion des entreprises, comptabilité/administration de l'entreprise | mécanique/aéronautique | mécanique/automatismes | mécanique/automobile | banque, assurances, immobilier/banque | informatique, Internet/bases de données | mécanique/construction navale | armée, sécurité/défense publique | informatique, Internet/développement, programmation, logiciel | électricité, électronique, robotique/électronique | électricité, électronique, robotique/électrotechnique | environnement, énergies, propreté/énergies | environnement, énergies, propreté/environnement (généralités) | matières premières, fabrication, industries/études et développement | matières premières, fabrication, industries/fonction production (généralités) | matières premières, fabrication, industries/génie industriel | informatique, Internet/informatique (généralités) | sciences/mathématiques | mécanique/mécanique (généralités) | matières premières, fabrication, industries/méthodes industrialisation | sciences/physique | informatique, Internet/systèmes et réseaux | information-communication, audiovisuel/technologies de l'information | électricité, électronique, robotique/télécommunications | logistique, transport/transport"
200;13520024;;master;"master mention ingénierie des systèmes complexes";;"2 ans";"Bac + 5";34026;1;"niveau 7 (bac + 5)";"Ministère de l'Enseignement supérieur, de la Recherche et de l'Innovation";https://www.onisep.fr/http/redirection/formation/slug/FOR.5116;"matières premières, fabrication, industries/génie industriel"
200;17025115;;"diplôme d'ingénieur";"diplôme d'ingénieur de l'École nationale supérieure de mécanique et des microtechniques spécialité mécanique en partenariat avec l'ITII Franche-Comté";ENSMM;"3 ans";"Bac + 5";16542;1;"niveau 7 (bac + 5)";"Ministère de l'Enseignement supérieur, de la Recherche et de l'Innovation";https://www.onisep.fr/http/redirection/formation/slug/FOR.5985;"matières premières, fabrication, industries/fonction production (généralités) | matières premières, fabrication, industries/génie industriel | mécanique/mécanique (généralités) | matières premières, fabrication, industries/méthodes industrialisation"
200;;;"diplôme d'ingénieur";"diplôme d'ingénieur de l'Ecole supérieure de chimie physique électronique de Lyon spécialité chimie et génie des procédés";CPE;"3 ans";"Bac + 5";4616;1;"niveau 7 (bac + 5)";"Ministère de l'Enseignement supérieur, de la Recherche et de l'Innovation";https://www.onisep.fr/http/redirection/formation/slug/FOR.5373;"sciences/biologie | sciences/chimie | environnement, énergies, propreté/environnement (généralités) | matières premières, fabrication, industries/méthodes industrialisation | matières premières, fabrication, industries/plasturgie | santé, social, sport/santé (généralités)"
200;17020014;;"diplôme d'ingénieur";"diplôme d'ingénieur de l'École centrale de Nantes";ECN;"3 ans";"Bac + 5";17327;1;"niveau 7 (bac + 5)";"Ministère de l'Enseignement supérieur, de la Recherche et de l'Innovation";https://www.onisep.fr/http/redirection/formation/slug/FOR.5391;"gestion des entreprises, comptabilité/administration de l'entreprise | mécanique/aéronautique | arts, culture, artisanat/arts du spectacle | arts, culture, artisanat/arts graphiques | mécanique/automatismes | informatique, Internet/bases de données | informatique, Internet/développement, programmation, logiciel | électricité, électronique, robotique/électronique | environnement, énergies, propreté/énergies | matières premières, fabrication, industries/études et développement | construction, architecture, travaux publics/génie civil | matières premières, fabrication, industries/génie industriel | histoire-géographie, psychologie, sociologie/géographie | matières premières, fabrication, industries/matériaux | sciences/mathématiques | mécanique/mécanique (généralités) | matières premières, fabrication, industries/méthodes industrialisation | santé, social, sport/santé (généralités) | sciences/sciences de la Terre | logistique, transport/transport | environnement, énergies, propreté/urbanisme"
200;2502002V;;"licence professionnelle";"licence pro mention maintenance et technologie : organisation de la maintenance";;"1 an";"Bac + 3";30091;2;"niveau 6 (bac + 3)";"Ministère de l'Enseignement supérieur, de la Recherche et de l'Innovation";https://www.onisep.fr/http/redirection/formation/slug/FOR.5199;"matières premières, fabrication, industries/maintenance, qualité"
200;2502001M;;"licence professionnelle";"licence pro mention métiers de l'instrumentation, de la mesure et du contrôle qualité";;"1 an";"Bac + 3";30136;2;"niveau 6 (bac + 3)";"Ministère de l'Enseignement supérieur, de la Recherche et de l'Innovation";https://www.onisep.fr/http/redirection/formation/slug/FOR.5081;"mécanique/automatismes | électricité, électronique, robotique/électronique | matières premières, fabrication, industries/fabrication, productique | matières premières, fabrication, industries/maintenance, qualité | sciences/physique"
200;2502001Z;;"licence professionnelle";"licence pro mention métiers de la qualité";;"1 an";"Bac + 3";30111;2;"niveau 6 (bac + 3)";"Ministère de l'Enseignement supérieur, de la Recherche et de l'Innovation";https://www.onisep.fr/http/redirection/formation/slug/FOR.4706;"matières premières, fabrication, industries/maintenance, qualité"
200;43020010;;"classe de 1re technologique";"classe de 1re STI2D sciences et technologies de l'industrie et du développement durable";STI2D;"1 an";1re;;0;"non inscrit au RNCP";"Ministère chargé de l'Éducation nationale et de la Jeunesse";https://www.onisep.fr/http/redirection/formation/slug/FOR.1795;"matières premières, fabrication, industries/fonction production (généralités)"
200;25125104;BUT;"bachelor universitaire de technologie";"BUT génie mécanique et productique parcours management de process industriel";;"3 ans";"Bac + 3";35465;2;"niveau 6 (bac + 3)";"Ministère de l'Enseignement supérieur, de la Recherche et de l'Innovation";https://www.onisep.fr/http/redirection/formation/slug/FOR.7891;"mécanique/automatismes | matières premières, fabrication, industries/fabrication, productique | matières premières, fabrication, industries/génie industriel | mécanique/mécanique (généralités) | matières premières, fabrication, industries/méthodes industrialisation"
201;;;"diplôme d'ingénieur";"diplôme d'ingénieur de l'université de technologie de Belfort-Montbéliard spécialité énergie et génie électrique";UTBM;"3 ans";"Bac + 5";;1;"niveau 7 (bac + 5)";"Ministère de l'Enseignement supérieur, de la Recherche et de l'Innovation";https://www.onisep.fr/http/redirection/formation/slug/FOR.9115;"mécanique/automatismes | électricité, électronique, robotique/électronique | électricité, électronique, robotique/électrotechnique | environnement, énergies, propreté/énergies | construction, architecture, travaux publics/génie civil, construction (généralités) | informatique, Internet/informatique (généralités) | informatique, Internet/informatique industrielle et technologique | logistique, transport/transport"
